Domain	Status	Genome	Gene Count	
B	P	Bacillus anthracis K8215	4	
B	F	Stenotrophomonas maltophilia K279a	1	
B	P	Cupriavidus sp. IDO	2	
B	P	Mycobacterium tuberculosis 201035	3	
B	P	Clostridiales bacterium WTE2008	1	
B	P	Weissella koreensis JC2156	1	
B	P	Elstera litoralis Dia-1	1	
B	P	Staphylococcus aureus M0084	1	
B	P	Sporomusa malonica DSM 5090	5	
B	P	Vibrio splendidus ZF-90	1	
B	P	Escherichia coli TT12B	1	
B	P	Mycobacterium tuberculosis TKK_03_0035	3	
B	P	Agrobacterium rhizogenes CF262	1	
B	P	Spirochaeta sp. EBM-43	1	
B	P	Staphylococcus epidermidis NIHLM037	2	
B	P	Lactobacillus rhamnosus Lr053	1	
B	P	Streptomyces yeochonensis CN732	1	
B	P	Pseudomonas aeruginosa ST-111 P33_London_28_VIM_2_02_12	1	
B	P	Escherichia coli 503225_aEPEC	1	
B	P	Listeria monocytogenes LM07-01014	1	
B	P	Pseudomonas sp. NFACC09-4	1	
B	P	Staphylococcus aureus aureus #42S	1	
B	P	Clostridioides difficile CD38	1	
B	P	Staphylococcus aureus M1301	1	
B	P	Pseudomonas aeruginosa C40	1	
B	P	Mycobacterium tuberculosis TB_RSA20	3	
B	P	Afipia sp. NBIMC_P1-C2	1	
B	F	Staphylococcus xylosus HKUOPL8	1	
B	P	Clostridioides difficile CD166	1	
B	P	Pseudomonas savastanoi pv. nerii ICMP 16943	1	
B	P	Achromobacter piechaudii ATCC 43553	1	
B	F	Staphylococcus aureus ST228/16035	1	
B	F	Piscirickettsia salmonis PM25344B	1	
B	P	Bacillus cereus F65185	4	
B	P	Staphylococcus aureus DAR3871	1	
B	P	Mycobacterium tuberculosis BTB07-327	3	
B	P	Escherichia coli BCE032_MS-12	1	
B	P	Pseudomonas aeruginosa BWHPSA024	1	
B	P	Kingella kingae KK128	1	
B	P	Escherichia coli FRIK920	1	
B	P	Vibrio parahaemolyticus S165	1	
B	P	Lactobacillus sakei wikim 22	2	
B	P	Shigella flexneri K-304	1	
B	D	Peregrinibacteria bacterium GW2011_GWC2_33_13	1	
B	P	unclassified "LHC4-1" archaeon JGI MDM2 LHC4sed-1-J10 (contamination screened)	1	
B	P	Bacillus cereus 105Ne	3	
B	P	Mycobacterium avium hominissuis MAH-P-4023-08	2	
B	P	Klebsiella oxytoca CHS222	1	
B	P	Mycobacterium avium hominissuis MAH-P-10203-06	2	
B	P	Chromobacterium violaceum GN5	2	
B	P	Escherichia coli P0299438.5	1	
B	P	Staphylococcus aureus M0709	1	
B	D	Nitrospirae bacterium GWB2_47_37	1	
B	P	Intrasporangium oryzae NRRL B-24470	1	
B	P	Klebsiella pneumoniae CHS 76	2	
B	P	Staphylococcus aureus 2588STDY5627528	1	
B	P	Mycobacterium tuberculosis TKK_04_0008	3	
B	P	Achromobacter piechaudii HLE	2	
B	P	Desulfovibrio desulfuricans DSM 7057	3	
B	P	Staphylococcus aureus T84595	1	
B	P	Vibrio alginolyticus UCD-9C	1	
B	P	Bacillus aerophilus C772	2	
B	P	Snodgrassella sp. CFCC 13594	1	
B	P	Mycobacterium tuberculosis BTB11-214	3	
B	P	Mycobacterium tuberculosis BTB08-022	3	
B	F	Microbacterium sp. CGR1	1	
B	P	Aeromonas salmonicida masoucida NBRC 13784	1	
B	P	Pseudomonas aeruginosa BL09	1	
B	D	Pseudomonas sp. URIL14HWK12:I9	2	
B	P	Mesorhizobium sp. LSHC420B00	2	
B	F	Chlamydia pecorum P787	1	
B	P	Mycobacterium bovis Wt 21231	3	
B	P	Vibrio parahaemolyticus S064	1	
B	P	Butyrivibrio sp. OB235	2	
B	D	Verrucomicrobia bacterium GWF2_62_7	1	
B	P	Thermus arciformis CGMCC 1.6992	1	
B	P	Klebsiella sp. NFIX41	2	
B	P	Paenibacillus polymyxa CICC 10580	1	
B	F	Bifidobacterium longum longum NCIMB8809	1	
B	P	Staphylococcus haemolyticus 51_41	3	
B	F	Parabacteroides sp. YL27	1	
B	P	Legionella pneumophila 12_4169	1	
B	P	Mycobacterium tuberculosis MAL020200	3	
B	P	Vibrio parahaemolyticus 09-3218	1	
B	P	Staphylococcus aureus KINW6056	2	
B	P	Escherichia coli O157:H7 EC4196	1	
B	P	Streptomyces europaeiscabiei NCPPB 4064	1	
B	P	Actinopolymorpha cephalotaxi CPCC 202808	3	
B	P	Escherichia coli 11-3539	1	
B	P	Candidatus Gottesmanbacteria bacterium RIFCSPHIGHO2_12_FULL_40_13	1	
B	P	Lactobacillus kunkeei AR114	1	
B	P	Pseudomonas aeruginosa BWH051	1	
B	D	Pantoea sp. GL120224-02	1	
B	P	Streptomyces rimosus R6-500	1	
B	P	Vibrio alginolyticus 40B	1	
B	P	Mycobacterium avium paratuberculosis S397	2	
B	P	Escherichia coli 2-210-07_S4_C1	1	
B	P	Staphylococcus aureus aureus RN4220	1	
B	P	Paraburkholderia ginsengisoli NBRC 100965	3	
B	P	Desulfosporosinus youngiae JW/YJL-B18, DSM 17734	3	
B	P	Listeria monocytogenes LM05-00704	1	
B	P	Salmonella enterica enterica sv. Schwarzengrund 2012LNR770	1	
B	P	Lactobacillus brevis 47f	1	
B	P	Vibrio cholerae 2012HC-16	1	
B	P	Bacillus cereus BAG1X2-2	3	
B	F	Mycobacterium bovis BCG 26	3	
B	F	Campylobacter coli YF2105	2	
B	P	Oscillatoria limnetica bin re-assembly (V2)	1	
B	P	Klebsiella variicola B8C2	2	
B	P	Citrobacter sp. NLAE-zl-C269	1	
B	F	Klebsiella variicola At-22	1	
B	P	Burkholderia pseudomallei C64	2	
B	P	Mycobacterium tuberculosis KT-0108	3	
B	P	Treponema socranskii socranskii VPI DR56BR1116, ATCC 35536	1	
B	P	Nitrosomonas ureae Nm15	1	
B	P	Burkholderia mallei Turkey10	2	
B	P	Streptomyces graminilatus NRRL B-59124	1	
B	P	Escherichia coli 8.0566	1	
B	P	Desulfotomaculum nigrificans DSM 574	2	
B	P	Escherichia coli MS 21-1	1	
B	P	Oceanospirillum multiglobuliferum ATCC 33336	1	
B	P	Cupriavidus basilensis B-8	3	
B	P	Staphylococcus aureus OCMM6003	1	
B	P	Staphylococcus aureus T20142	1	
B	P	Mycobacterium tuberculosis TKK_04_0003	3	
B	P	Streptomyces sp. SA3_actG	2	
B	P	Bradyrhizobium japonicum USDA 122	3	
B	P	Fusobacterium ulcerans ATCC 49185	2	
B	P	Erwinia typographi M043b	1	
B	F	Pantoea sp. PSNIH1	2	
B	P	Campylobacter jejuni 51_S49	1	
B	P	Escherichia coli NCCP15647	1	
B	P	Mucilaginibacter sp. OK283	1	
B	P	Mycobacterium tuberculosis TKK_04_0155	3	
B	P	Bacteroidetes bacterium GWE2_42_42	3	
B	P	Geodermatophilus sp. Leaf369	2	
B	P	Staphylococcus aureus M0326	1	
B	P	Pseudomonas aeruginosa ST-111 P1_London_28_IMP_1_04_05	1	
B	P	Yersinia enterocolitica IP26249	1	
B	P	Staphylococcus aureus S39411	1	
B	P	Escherichia coli DEC15A	1	
B	P	Escherichia coli 402058_aEPEC	1	
B	P	Klebsiella pneumoniae KP3-S	2	
B	P	Mycobacterium tuberculosis M2138	2	
B	P	Lactobacillus kunkeei LMbe	1	
B	P	Vibrio cholerae sv. O14 MZO-2	1	
B	P	Escherichia coli G213	1	
B	P	Pleomorphomonas diazotrophica R5-392	1	
B	P	Enterobacter sp. NFIX59	2	
B	P	Campylobacter fetus fetus H1-UY	2	
B	P	Pseudomonas sp. UC 17F4	1	
B	P	Cellulosimicrobium cellulans J36	1	
B	P	Clostridioides difficile CD201	1	
B	F	Klebsiella aerogenes KCTC 2190	1	
B	P	Staphylococcus aureus VET1853R	1	
B	P	Staphylococcus aureus M1250	1	
B	F	Bacillus mycoides ATCC 6462	3	
B	P	Escherichia coli CO6CE1943	1	
B	P	Campylobacter jejuni jejuni 60004	1	
B	P	Francisella tularensis tularensis FSC041	2	
B	P	Staphylococcus aureus 2588STDY5747520	1	
B	P	Aliagarivorans marinus DSM 23064	1	
B	P	Lactobacillus gasseri SJ-9E-US	1	
B	P	Caloranaerobacter azorensis H53214	1	
B	P	Candidatus Nitrospira nitrosa COMA1	1	
B	P	Staphylococcus aureus 801667	2	
B	P	Chlamydia psittaci Cal10	1	
B	F	Yersinia pestis CO92 null replaces 81807	1	
B	P	Staphylococcus aureus M0831	1	
B	P	Brevibacillus formosus DSM 9885	2	
B	P	Vibrio parahaemolyticus S043	1	
B	P	Staphylococcus capitis VCU116	2	
B	P	Burkholderia pseudomallei EB5661	2	
B	P	Enterobacter cloacae IIT-BT 08	2	
B	P	Staphylococcus aureus Sau 93	1	
B	P	Caballeronia grimmiae R27	3	
B	P	Dialister microaerophilus UPII-345-E	1	
B	P	Bradyrhizobium sp. CCGE-LA001	2	
B	P	Staphylococcus hominis H69	1	
B	P	Staphylococcus aureus M0636	1	
B	P	Mycobacterium tuberculosis TKK-01-0051	1	
B	P	Citrobacter amalonaticus YG6	1	
B	P	Methylohalobius crimeensis 10Ki	2	
B	F	Klebsiella pneumoniae ATCC 35657	2	
B	P	Streptomyces sp. CNT302	1	
B	P	Leuconostoc carnosum KCTC 3525	1	
B	P	Escherichia coli UMNturkey3	1	
B	P	candidate division WOR-1 bacterium RIFOXYB2_FULL_42_35	1	
B	P	Paenibacillus popilliae ATCC 14706	1	
B	P	Vibrio cholerae CP1112	1	
B	P	Paenarthrobacter nicotinovorans 26Cvi1.1E	2	
B	P	Serratia marcescens MCB	2	
B	P	Francisella tularensis holarctica OR96246	1	
B	P	Staphylococcus aureus M0594	2	
B	P	Yersinia ruckeri 37551	1	
B	P	Cellulophaga tyrosinoxydans DSM 21164	1	
B	F	Salinispora arenicola CNS-205	1	
B	P	Kingella kingae KK97	1	
B	P	Staphylococcus aureus M0732	1	
B	P	Pseudomonas coronafaciens pv. porri LMG 28495	1	
B	P	Francisella tularensis holarctica FSC124	1	
B	P	Citrobacter freundii UCI 31	1	
B	P	Campylobacter jejuni jejuni LMG 9081	1	
B	F	Francisella philomiragia GA01-2801	1	
B	P	Staphylococcus aureus W73060	1	
B	P	Arthrobacter sp. ZBG10	3	
B	P	Deltaproteobacteria bacterium RIFOXYA12_FULL_61_11	1	
B	P	Vibrio cholerae HC-28A1	1	
B	P	Mycobacterium tuberculosis XTB13-146	3	
B	P	Lachnospiraceae bacterium MA2020	2	
B	P	Enterovibrio calviensis FF-85	1	
B	P	Staphylococcus aureus aureus S2398	1	
B	P	Chlamydiae bacterium RIFCSPHIGHO2_12_FULL_49_32	1	
B	P	Klebsiella michiganensis SA2	1	
B	P	Staphylococcus aureus H41109	1	
B	P	Alcanivorax sp. NBRC 102028	1	
B	P	Marinobacterium lutimaris DSM 22012	1	
B	P	Staphylococcus aureus OCMM6125	1	
B	P	unclassified Planctomycetaceae Bin 22	1	
B	P	Campylobacter fetus fetus CA9-sc-2244744	1	
B	P	Comamonas testosteroni DF1	2	
B	P	Staphylococcus aureus M0147	2	
B	P	Neisseria meningitidis 73696	1	
B	P	Salinispora arenicola CNT850	1	
B	P	Lactobacillus kitasatonis DSM 16761	1	
B	F	Mycobacterium tuberculosis 0B222DS	3	
B	F	Lactobacillus brevis ATCC 367	1	
B	D	Chroococcidiopsis sp. PCC 6712	1	
B	P	Burkholderia ambifaria RZ2MS16	3	
B	P	Staphylococcus aureus WMCA6092	1	
B	P	Burkholderia pseudomallei C58	2	
B	P	Vibrio cholerae HC-61A2	1	
B	P	Staphylococcus aureus M24487	1	
B	P	Vibrio parahaemolyticus ISF-54-12	1	
B	P	Thalassobacillus cyri CCM7597	2	
B	P	Lactobacillus kunkeei LAko	1	
B	P	Escherichia coli XH001	2	
B	P	Staphylococcus aureus M1529	1	
B	P	Acidovorax-75 (UID4105)	2	
B	F	Chlamydophila pneumoniae CWL029	1	
B	P	Escherichia coli G323	1	
B	P	Mycobacterium abscessus PAP108	1	
B	F	Bacillus anthracis A16R	4	
B	P	Yersinia pestis KM-816	1	
B	P	Rhodococcus sp. UNC23MFCrub1.1	1	
B	P	Escherichia coli 2013EL-1320-c5	1	
B	P	Blautia sp. SF-50	2	
B	P	Lactobacillus plantarum SNU.Lp177	1	
B	F	Listeria monocytogenes EGD	1	
B	P	Stigmatella aurantiaca DSM 17044	1	
B	F	Dickeya zeae Ech1591	1	
B	P	Bifidobacterium animalis lactis ATCC 27536	1	
B	P	Salinispora arenicola CNT859	1	
B	P	Staphylococcus aureus F71592	1	
B	F	Pseudomonas syringae pv. actinidiae NZ-47	1	
B	P	Mycobacterium tuberculosis BTB12-305	3	
B	P	Mycobacterium tuberculosis M2006	3	
B	F	Stenotrophomonas sp. LM091	1	
B	P	Serratia marcescens ATCC 14041	2	
B	P	Bifidobacterium angulatum DSM 20098	1	
B	P	Escherichia coli p0305293.1	1	
B	D	Acidobacteria sp. genome_bin_45	2	
B	P	Mycobacterium immunogenum H113	1	
B	F	Paenibacillus mucilaginosus 3016	3	
B	P	Staphylococcus aureus VET0053R	1	
B	P	Campylobacter jejuni 62_S60	1	
B	P	Escherichia coli FDA505	1	
B	P	Bradyrhizobium sp. Cp5.3	2	
B	P	Staphylococcus aureus aureus 21201	1	
B	P	Escherichia coli M6	1	
B	P	Hungatella hathewayi 12489931	1	
B	P	Mesoaciditoga lauensis cd-1655R, DSM 25116	3	
B	P	Brevibacillus brevis FJAT-0809-GLX	2	
B	F	Shigella sonnei 53G	1	
B	P	Luteipulveratus halotolerans C296001	1	
B	P	Campylobacter coli RC096	1	
B	P	Bacillus sp. CL96	4	
B	P	Nitrospirae bacterium GWD2_57_8	1	
B	P	Serratia marcescens MC459	2	
B	P	Staphylococcus aureus C2706	1	
B	P	Clostridium botulinum SU0945	1	
B	P	Staphylococcus aureus 2588STDY5748417	1	
B	P	Saccharopolyspora erythraea NRRL 2338	4	
B	P	Mycobacterium avium hominissuis MAH-P-8933-06	2	
B	P	Yersinia pestis PY-48	1	
B	P	Legionella pneumophila EUL7	1	
B	P	Vibrio cholerae 2010AA-143	1	
B	P	Bacillus thuringiensis sv. pondicheriensis BGSC 4BA1	4	
B	P	Prevotella buccae D17	1	
B	F	Pararhodospirillum photometricum DSM 122	1	
B	P	Methylibium sp. Root1272	1	
B	P	Prevotella sp. C561	1	
B	P	Neisseria meningitidis DE9938	1	
B	F	Pseudomonadaceae bacterium E1086	1	
B	F	Campylobacter coli ZV1224	1	
B	P	Campylobacter jejuni 24_S23	1	
B	P	Staphylococcus epidermidis NIHLM021	1	
B	P	Streptomyces galbus KCCM 41354 (unscreened)	1	
B	F	Campylobacter jejuni CJ677CC034	1	
B	P	Klebsiella pneumoniae pneumoniae UKKV901664	2	
B	F	Pseudomonas aeruginosa Cu1510	1	
B	F	Neisseria meningitidis M22811	1	
B	P	Vibrio cyclitrophicus ZF205	1	
B	P	Mycobacterium abscessus PAP041	1	
B	P	Prevotella bryantii KHPX14	2	
B	P	Yersinia pestis PY-46	1	
B	P	Omnitrophica WOR_2 bacterium SM23_72	4	
B	P	Klebsiella pneumoniae pneumoniae ST101:951384356	3	
B	F	Selenomonas sp. oral taxon 126 W7667	2	
B	P	Escherichia coli O104:H4 11-3677	1	
B	P	Mycobacterium tuberculosis H_13571	3	
B	P	Citrobacter freundii RU2 LB28	3	
B	P	Paenibacillus sp. J14	4	
B	P	Pseudobacteroides cellulosolvens DSM 2933	3	
B	D	Bacillus thuringiensis GOE2 (BtGoe2)	4	
B	P	Vibrio parahaemolyticus 09-4663	1	
B	P	Curtobacterium sp. UNCCL20	3	
B	P	Burkholderia pseudomallei 107	2	
B	P	Mycobacterium tuberculosis TKK_04_0048	3	
B	P	Staphylococcus haemolyticus 708075	3	
B	P	Vibrio tubiashii T33	1	
B	P	Streptomyces sp. 2133.1	1	
B	F	Pseudomonas sp. UW4	1	
B	P	Staphylococcus aureus 2588STDY5748116	1	
B	P	Prevotella bergensis DSM 17361	3	
B	P	Escherichia coli O104:H4 Ec11-4984	1	
B	F	Jeotgalibacillus sp. D5	1	
B	P	Lysinibacillus sp. SG8	1	
B	P	Parabacteroides sp. HGS0025	2	
B	P	Bordetella bronchiseptica E012	1	
B	P	Prevotellaceae bacterium HUN156	2	
B	P	Burkholderia pseudomallei 4086-21	2	
B	P	Vibrio parahaemolyticus CFSAN007442	1	
B	P	Aquabacterium sp. NJ1	2	
B	P	Peptostreptococcaceae bacterium pGA-8	1	
B	P	Mycobacterium tuberculosis TBR57	3	
B	P	Mycobacterium tuberculosis 1500108	3	
B	P	Herbaspirillum frisingense GSF30	2	
B	P	Francisella hispaniensis FSC454, CCUG 58020	2	
B	P	Klebsiella pneumoniae 4541-2	1	
B	P	Escherichia coli 03-2832	1	
B	P	Yersinia pestis A-1815	1	
B	P	Escherichia coli 401954	1	
B	P	Klebsiella pneumoniae S_KpVA-2	2	
B	F	Pseudomonas simiae WCS417	1	
B	P	Rhodopirellula maiorica SM1	1	
B	P	Escherichia coli 2867750	1	
B	F	Yersinia enterocolitica KNG22703	1	
B	P	Staphylococcus aureus M1398	1	
B	P	Yersinia enterocolitica YE226/02	1	
B	P	Escherichia coli O157:H43 T22	1	
B	P	Rheinheimera pacifica DSM 17616	2	
B	P	Staphylococcus haemolyticus 114126	2	
B	P	Klebsiella aerogenes UCI98	2	
B	P	Curtobacterium flaccumfaciens UCD-AKU	1	
B	P	Lactobacillus curieae CCTCC M 2011381	1	
B	P	Escherichia coli TOP2396-3	1	
B	P	candidate division NC10 bacterium RIFCSPLOWO2_02_FULL_66_22	1	
B	P	Alphaproteobacteria bacterium RIFCSPHIGHO2_02_FULL_42_30	1	
B	P	Legionella pneumophila EUL41	1	
B	P	Escherichia coli P0304777.3	1	
B	P	Escherichia coli 4-203-08_S3_C3	1	
B	P	Neisseria sp. oral taxon 020 F0370	1	
B	P	Shimazuella kribbensis DSM 45090	3	
B	P	Staphylococcus aureus M0021	1	
B	P	Pseudomonas fluorescens NZ011	1	
B	P	Geobacillus sp. MAS1	1	
B	P	Streptomyces sp. DvalAA-19	1	
B	P	Bacillus cereus LCT-BC235	3	
B	P	Staphylococcus aureus M67953	1	
B	P	Staphylococcus aureus M0673	1	
B	P	Burkholderia pseudomallei AH3	2	
B	P	Halomonas stevensii S18214	3	
B	F	Achromobacter xylosoxidans FDAARGOS_147	2	
B	P	Spirochaetes bacterium GWE2_31_10	2	
B	P	Caldithrix abyssi LF13, DSM 13497	1	
B	P	Comamonas testosteroni I2	4	
B	P	Leptospira interrogans sv. Copenhageni 2002000634	1	
B	P	Clostridioides difficile DA00193	1	
B	P	Ruminococcus albus 8	1	
B	P	Salmonella enterica enterica sv. Bareilly CFSAN000968	1	
B	P	Candidatus Cardinium hertigii cBtQ1	1	
B	D	Bacteroidetes bacterium GWF2_41_31	1	
B	P	Patulibacter americanus DSM 16676	1	
B	P	Rhizobium sp. NFR03	1	
B	P	Legionella pneumophila pneumophila ATCC 43130	1	
B	P	Staphylococcus aureus M1203	1	
B	F	Listeria monocytogenes	1	
B	P	Leptospira interrogans sv. Copenhageni Fiocruz LV2755	1	
B	P	Clostridioides difficile DA00310	1	
B	F	Bacillus anthracis Parent2	4	
B	P	Enterovibrio norvegicus FF-162	1	
B	P	Sphingomonas paucimobilis LCT-SP1	1	
B	P	Staphylococcus aureus M0632	1	
B	P	Mycobacterium tuberculosis J09900137	3	
B	F	Chloroflexus aurantiacus J-10-fl	1	
B	P	Acidovorax sp. Root402	2	
B	P	Lactobacillus coryniformis torquens 30, KCTC 3535	1	
B	P	Mycobacterium tuberculosis K09900646	3	
B	P	Paeniclostridium sordellii W2967	1	
B	P	unclassified Planctomycetaceae bin 3 (Bin from Kelp Biofilm metagenome, processed and reassembled)	1	
B	D	Clostridium saccharobutylicum NCP 162 (CLSAB)	2	
B	P	Mycobacterium tuberculosis TKK_04_0060	3	
B	P	Gracilibacillus halophilus YIM-C55.5	2	
B	P	Planktothrix agardhii NIVA-CYA 34	1	
B	F	Rahnella aquatilis HX2	2	
B	P	Paenibacillus sp. 453MF	2	
B	P	Fusobacterium nucleatum ChDC F300	2	
B	P	Staphylococcus aureus BSAR188_2	1	
B	P	Clostridium cellulosi CS-4-4	1	
B	F	Pseudoalteromonas phenolica KCTC 12086	2	
B	P	Vibrio cholerae sv. Ogawa A50	1	
B	P	Streptomyces qinglanensis CGMCC 4.6825	1	
B	P	Staphylococcus aureus VET0437R	1	
B	D	Carboxydocella sporoproducens DSM 16521	2	
B	F	Escherichia coli M18	1	
B	P	Bifidobacterium breve MCC 1094	1	
B	P	Staphylococcus aureus SJUD6107	1	
B	P	Burkholderiales bacterium RIFCSPHIGHO2_12_FULL_65_48	1	
B	P	Staphylococcus aureus aureus CO-41	1	
B	P	Staphylococcus aureus M1025	1	
B	P	Campylobacter sp. 10_1_50	1	
B	P	Staphylococcus aureus DAR1280	1	
B	P	Vibrio parahaemolyticus S087	1	
B	F	Klebsiella pneumoniae DHQP1002001	2	
B	P	Lactobacillus helveticus DSM 20075	1	
B	P	Clostridioides difficile Y247	1	
B	P	Escherichia coli 907713	1	
B	F	Yersinia aldovae 670-83	2	
B	P	Pseudanabaena sp. PCC 6802	1	
B	P	Staphylococcus aureus M1161	1	
B	P	Staphylococcus capitis CR09	2	
B	P	Anaerobium acetethylicum GluBS11, DSM 29698	1	
B	P	Staphylococcus aureus Rd.545	1	
B	P	Escherichia coli STEC 299	1	
B	F	Leptothrix cholodnii SP-6	2	
B	P	Lactobacillus fermentum ATCC 14931	1	
B	P	Escherichia coli P0301867.3	1	
B	P	Xanthomonas translucens pv. translucens UPB787	1	
B	P	Burkholderia sp. B13	2	
B	P	Pseudoalteromonas luteoviolacea HI1	2	
B	P	Pseudomonas nitroreducens Aramco J	1	
B	F	Ottowia sp. W10237	1	
B	P	Mycobacterium tuberculosis KZN V2475	3	
B	F	Anabaena variabilis ATCC 29413	2	
B	P	Pseudomonas deceptionensis DSM 26521	1	
B	P	Escherichia coli K-12 MG1655star	1	
B	P	Mycobacterium tuberculosis T09601545	3	
B	P	Marinobacter antarcticus CGMCC 1.10835	1	
B	P	Actinomyces sp. HPA0247	1	
B	F	Pseudomonas aeruginosa PA8281	1	
B	P	Staphylococcus aureus VET0452R	1	
B	P	Staphylococcus aureus SJOS6027	1	
B	P	Candidatus Kerfeldbacteria bacterium RIFOXYB2_FULL_38_14	1	
B	P	Clostridioides difficile CD45	1	
B	P	Kingella kingae KK83	1	
B	P	Staphylococcus aureus DAR1083	1	
B	D	Pseudomonas sp. LAMO17WK12:I10	1	
B	P	Pseudomonas aeruginosa BWH049	1	
B	P	Planktothrix prolifica NIVA-CYA 406	1	
B	F	Lactobacillus gasseri ATCC 33323	1	
B	P	Comamonas sp. B-9	4	
B	P	Halomonas sp. HTNK1 (Draft assembly)	2	
B	P	Neisseria meningitidis NM576	1	
B	P	Neisseria meningitidis 69100	1	
B	P	Staphylococcus aureus DAR5790	2	
B	P	Paenibacillus larvae larvae 08-100, DSM 25719	1	
B	P	Bradyrhizobium sp. Rc3b	3	
B	P	Staphylococcus aureus M0017	1	
B	P	Bacillus caseinilyticus SP	1	
B	P	Mycobacterium tuberculosis BTB10-472	3	
B	P	Escherichia coli DEC3D	1	
B	P	Geomicrobium sp. JCM 19039	2	
B	P	Neisseria meningitidis 70030	1	
B	P	Enterobacter ludwigii AOUC-8/14	2	
B	P	Vibrio cholerae bv. El Tor O1	1	
B	P	Pseudomonas aeruginosa BL04	1	
B	P	Aeromonas veronii TTU2014-134AME	1	
B	P	Alcanivorax sp. 97CO-5	1	
B	P	Klebsiella pneumoniae DMC0799	1	
B	F	Pseudomonadaceae bacterium E1148	1	
B	P	Neisseria gonorrhoeae SK29471	1	
B	P	Paenibacillus zanthoxyli JH29	2	
B	P	Capnocytophaga canis CcD95	1	
B	P	Staphylococcus aureus KINW6016	1	
B	P	Pediococcus pentosaceus IE-3	1	
B	P	Pseudobutyrivibrio sp. YE44	2	
B	P	Vibrio cholerae sv. Inaba A155	1	
B	P	Escherichia coli 202374	1	
B	P	Variovorax sp. OV329	2	
B	F	Mycobacterium tuberculosis M0002959-6	3	
B	P	Vibrio cholerae YB2G01	1	
B	P	Burkholderiales bacterium RIFCSPHIGHO2_01_FULL_64_960	2	
B	D	Rhizobiales sp. genome_bin_40	1	
B	P	Staphylococcus aureus DAR3583	1	
B	P	Burkholderia mallei 11	2	
B	P	Afipia sp. 1NLS2	1	
B	P	Aeromonas australiensis CECT 8023	1	
B	P	Labrenzia alba CECT 5094	1	
B	F	Pseudomonas aeruginosa T63266	1	
B	F	Klebsiella pneumoniae KPC-3	2	
B	P	Acidovorax-127 (UID4105)	1	
B	P	Mycobacterium tuberculosis TKK-01-0076	3	
B	P	Scytonema hofmanni PCC 7110	2	
B	P	Oscillochloris trichoides DG6	1	
B	D	Bacillus cereus CTMA-B02	4	
B	F	Desulfitobacterium hafniense Y51	1	
B	P	Escherichia coli KTE237	1	
B	P	Mycobacterium massiliense 1S-154-0310	1	
B	F	Xenorhabdus bovienii CS03	1	
B	P	Burkholderia lata LK27	2	
B	P	Halomonas subterranea CGMCC 1.6495	2	
B	P	Mycobacterium abscessus 21	1	
B	P	Xenorhabdus japonica DSM 16522	1	
B	P	Neisseria gonorrhoeae SK7842	1	
B	F	Clostridium butyricum TOA	1	
B	P	Chlamydia pecorum DBDeUG	1	
B	P	Salmonella enterica enterica serovar Senftenberg 50272	1	
B	F	Nautilia profundicola Am-H	2	
B	P	Mycobacterium tuberculosis TKK_03_0047	3	
B	P	Neisseria meningitidis NM1482	1	
B	P	Weissella kandleri DSM 20593	1	
B	P	Staphylococcus aureus M1372	1	
B	P	Lactobacillus versmoldensis KCTC 3814	1	
B	P	Bacillus timonensis MM10403188	3	
B	D	Burkholderiales sp. genome_bin_34	1	
B	D	Dehalococcoidetes bacterium JGI CrystG Apr3-4-M19 (unscreened)	1	
B	F	Listeria monocytogenes HPB913	1	
B	P	Staphylococcus aureus 2588STDY5748867	1	
B	P	Escherichia coli KTE10	1	
B	P	Ruminococcaceae bacterium KH2T8	1	
B	F	Dickeya chrysanthemi NCPPB 516	1	
B	P	Staphylococcus aureus F36699	1	
B	P	Staphylococcus aureus aureus 21331	1	
B	P	Pseudomonas fluorescens SF39a	1	
B	F	Mycobacterium tuberculosis 0B228DS	3	
B	P	Bradyrhizobium japonicum USDA 38	2	
B	P	Jeotgalicoccus psychrophilus DSM 19085	1	
B	P	Staphylococcus aureus F38211	1	
B	P	Aeromonas sp. MDS8	1	
B	F	Shigella flexneri sv. Fxv 2002017	1	
B	P	Staphylococcus aureus M0983	1	
B	P	Sphingomonas parapaucimobilis NBRC 15100	3	
B	P	Escherichia coli RU1 MA2	1	
B	P	Brevibacillus sp. Leaf182	3	
B	F	Fusobacterium nucleatum nucleatum ChDC F130	2	
B	P	Klebsiella pneumoniae S_22PV	2	
B	D	Candidatus Methylomirabilis oxyfera sp. Australia	1	
B	P	Staphylococcus equorum equorum G8HB1	2	
B	P	Cronobacter sakazakii NBRC 102416	2	
B	P	Butyrivibrio sp. MC2013	2	
B	P	Paenibacillus chitinolyticus NBRC 15660	3	
B	P	Staphylococcus aureus VET0360R	1	
B	P	Bacillus cereus 13061	4	
B	P	Escherichia coli 2854350	1	
B	P	Staphylococcus aureus M1426	1	
B	P	Vibrio cidicii 2756-81	1	
B	P	Chlamydia trachomatis SwabB1	2	
B	P	Staphylococcus aureus M1306	1	
B	F	Shigella flexneri sv. 2a 301	1	
B	F	Fusobacterium nucleatum polymorphum ChDC F306	2	
B	P	Xanthomonas translucens pv. arrhenatheri LMG 727	1	
B	P	Duganella zoogloeoides ATCC 25935	2	
B	P	Staphylococcus aureus W88551	1	
B	P	Vibrio parahaemolyticus S036	1	
B	P	Bordetella bronchiseptica Bbr77	1	
