taxon_oid	Domain	Status	Study Name	Genome	Sequencing Center	IMG Genome ID 	Phylum	Class	Order	Family	Genus	Species	Genome Size   * assembled	Gene Count   * assembled	
640753037	Bacteria	Finished	Nitratiruptor sp. SB155-2	Nitratiruptor sp. SB155-2	Japan Agency for Marine-Earth Science and Technology	640753037	Proteobacteria	Epsilonproteobacteria	unclassified	unclassified	Nitratiruptor	Nitratiruptor sp. SB155-2	1877931	1912	
2509601029	Bacteria	Permanent Draft	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Thermaerobacter subterraneus C21, DSM 13965	DOE Joint Genome Institute (JGI)	2509601029	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XVII. Incertae Sedis	Thermaerobacter	Thermaerobacter subterraneus	2888741	2423	
2561511127	Bacteria	Permanent Draft	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Caldithrix abyssi LF13, DSM 13497	DOE Joint Genome Institute (JGI)	2561511127	Caldithrixae	Caldithrixia	Caldithrixales	Caldithrixaceae	Caldithrix	abyssi	4978541	3842	
2524023184	Bacteria	Permanent Draft	Caloramator australicus RC3	Caloramator australicus RC3	Griffith University	2524023184	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Caloramator	Caloramator australicus	2638447	2806	
649633026	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Calditerrivibrio nitroreducens Yu37-1, DSM 19672	DOE Joint Genome Institute (JGI)	649633026	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	Calditerrivibrio	Calditerrivibrio nitroreducens	2216552	2177	
2521172647	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Pseudomonas thermotolerans DSM 14292	DOE Joint Genome Institute (JGI)	2521172647	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas thermotolerans	3757616	3633	
2517093030	Bacteria	Finished	Melioribacter roseus P3M	Melioribacter roseus P3M	Russian Academy of Science, Centre Bioengineering	2517093030	Ignavibacteriae	Ignavibacteria	Ignavibacteriales	Melioribacteraceae	Melioribacter	Melioribacter roseus	3300414	2902	
637000312	Bacteria	Finished	Hot spring microbial mat cyanobacterial strain	Synechococcus sp. JA-2-3B'a(2-13)	J. Craig Venter Institute (JCVI)	637000312	Cyanobacteria	unclassified	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus sp. JA-2-3B'a(2-13)	3046682	2947	
2524614862	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Silanimonas lenta DSM 16282	DOE Joint Genome Institute (JGI)	2524614862	Proteobacteria	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Silanimonas	Silanimonas lenta	2647044	2455	
2645728182	Bacteria	Permanent Draft	Evaluation of Pacific Biosciences Sequencing Technology to Finishing C. thermocellum Genome Sequences	Ruminiclostridium thermocellum AD2	DOE Joint Genome Institute (JGI)	2645728182	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium	Ruminiclostridium thermocellum	3554854	3135	
2574179772	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Thermodesulfobacterium commune DSM 2178	DOE Joint Genome Institute (JGI)	2574179772	Thermodesulfobacteria	Thermodesulfobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Thermodesulfobacterium	Thermodesulfobacterium commune	1726993	1768	
2506210034	Bacteria	Finished	Hydrogenobaculum Population Genomics	Hydrogenobaculum sp. HO	DOE Joint Genome Institute (JGI)	2506210034	Aquificae	Aquificae	Aquificales	Aquificaceae	Hydrogenobaculum	Hydrogenobaculum sp. HO	1552931	1672	
2582580765	Bacteria	Permanent Draft	Geobacillus thermoglucosidasius NBRC 107763	Parageobacillus thermoglucosidasius NBRC 107763	National Institute of Technology and Evaluation	2582580765	Firmicutes	Bacilli	Bacillales	Bacillaceae	Parageobacillus	Parageobacillus thermoglucosidans	3871162	3911	
2545824643	Bacteria	Permanent Draft	Rhizobium tropici PRF 81	Rhizobium tropici PRF 81	EMBRAPA	2545824643	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium freirei	7083871	6331	
2516143126	Bacteria	Permanent Draft	Lebetimonas sequencing project - Marine Biological Laboratory, Woods Hole, MA	Lebetimonas sp. JS170	Marine Biological Laboratory	2516143126	Proteobacteria	Epsilonproteobacteria	Nautiliales	Nautiliaceae	Lebetimonas	Lebetimonas sp. JS170	1740475	1914	
2599185231	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Caldanaerovirga acetigignens DSM 18802	DOE Joint Genome Institute (JGI)	2599185231	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Caldanaerovirga	Caldanaerovirga acetigignens	2264710	2368	
2519899621	Bacteria	Permanent Draft	Nitrolancea hollandica Lb	Nitrolancea hollandica Lb	CEA Genoscope	2519899621	Chloroflexi	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae	Nitrolancea	Nitrolancea hollandica	3888104	4103	
2585428191	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Anaerobranca californiensis DSM 14826	DOE Joint Genome Institute (JGI)	2585428191	Firmicutes	Clostridia	Clostridiales	Proteinivoraceae	Anaerobranca	Anaerobranca californiensis	2034462	2155	
640427128	Bacteria	Finished	Pelotomaculum thermopropionicum SI	Pelotomaculum thermopropionicum SI	ANRT	640427128	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Pelotomaculum	Pelotomaculum thermopropionicum	3025375	3018	
2515154051	Bacteria	Permanent Draft	Anaerophaga thermohalophila Fru22, DSM 12881	Anaerophaga thermohalophila Fru22, DSM 12881	University of Bergen	2515154051	Bacteroidetes	Bacteroidia	Marinilabiliales	Marinilabiliaceae	Anaerophaga	Anaerophaga thermohalophila	4324239	3513	
2582580746	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Ferrithrix thermotolerans DSM 19514	DOE Joint Genome Institute (JGI)	2582580746	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	Ferrithrix	Ferrithrix thermotolerans	2489535	2397	
2501416905	Bacteria	Permanent Draft	Geobacillus thermoglucosidasius M10EXG	Parageobacillus thermoglucosidasius M10EXG	Agencourt Bioscience	2501416905	Firmicutes	Bacilli	Bacillales	Bacillaceae	Parageobacillus	Parageobacillus thermoglucosidans	3773252	4420	
2509601037	Bacteria	Permanent Draft	Chlorogloeopsis fritschii PCC 6912	Chlorogloeopsis fritschii PCC 6912 (CLC Draft 2)	University of Edinburgh	2509601037	Cyanobacteria	unclassified	Nostocales	Chlorogloeopsidaceae	Chlorogloeopsis	Chlorogloeopsis fritschii	7770568	6983	
648028053	Bacteria	Finished	Spirochaeta thermophila DSM 6192	Spirochaeta thermophila DSM 6192	University of Gottingen	648028053	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta	Spirochaeta thermophila	2472645	2255	
649633048	Bacteria	Finished	Obsidian Hot Spring Microbial Community Genomics	Geobacillus sp. Y412MC52	DOE Joint Genome Institute (JGI)	649633048	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus sp. Y412MC52	3673940	3750	
2585428170	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Geosporobacter subterraneus DSM 17957	DOE Joint Genome Institute (JGI)	2585428170	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Geosporobacter	Geosporobacter subterraneus	3858006	3864	
2514885041	Bacteria	Permanent Draft	Genome and metagenome sequencing of thermophilic and deep mine isolates	Thermus sp. NMX2.A1 (Draft assembly, contigs ordered vs Th. scotoductus SA-01 genome using Mauve)	GATC-Biotech AG, Konstanz, Germany	2514885041	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Thermus	Thermus sp. NMX2.A1	2293277	2522	
2627853791	Bacteria	Finished	Complete genome sequence of T. sp. strain RQ7	Thermotoga sp. RQ7	Bowling Green State University, BGI Americas	2627853791	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	Thermotoga sp. RQ7	1851618	1906	
2724679812	Bacteria	Permanent Draft	Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera	Desulfurobacterium pacificum DSM 15522	DOE Joint Genome Institute (JGI)	2724679812	Aquificae	Aquificae	Desulfurobacteriales	Desulfurobacteriaceae	Desulfurobacterium	Desulfurobacterium pacificum	1593312	1712	
2700988696	Bacteria	Permanent Draft	Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera	Pseudonocardia thermophila DSM 43832	DOE Joint Genome Institute (JGI)	2700988696	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	Pseudonocardia thermophila	6098214	5920	
2515154081	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Meiothermus timidus DSM 17022	DOE Joint Genome Institute (JGI)	2515154081	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Meiothermus	Meiothermus timidus	3190628	3168	
2513237122	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Thermocrispum agreste DSM 44070	DOE Joint Genome Institute (JGI)	2513237122	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Thermocrispum	Thermocrispum agreste	4196086	3841	
2522125167	Bacteria	Finished	C. stercorarium	Clostridium stercorarium stercorarium DSM 8532	Goettingen Genomics Laboratory	2522125167	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium	[Clostridium] stercorarium	2974379	2763	
650716039	Bacteria	Finished	Novel Microbial Enzymes	Parageobacillus thermoglucosidasius C56-YS93	DOE Joint Genome Institute (JGI)	650716039	Firmicutes	Bacilli	Bacillales	Bacillaceae	Parageobacillus	Parageobacillus thermoglucosidans	3993793	4135	
2505679008	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Flexistipes sinusarabici MAS10, DSM 4947	DOE Joint Genome Institute (JGI)	2505679008	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	Flexistipes	Flexistipes sinusarabici	2526590	2399	
641522656	Bacteria	Finished	Metal-Reducing Microorganisms	Thermoanaerobacter sp. X514	DOE Joint Genome Institute (JGI)	641522656	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter sp. X514	2457259	2467	
2516143122	Bacteria	Permanent Draft	Lebetimonas sequencing project - Marine Biological Laboratory, Woods Hole, MA	Lebetimonas sp. JS032	Marine Biological Laboratory	2516143122	Proteobacteria	Epsilonproteobacteria	Nautiliales	Nautiliaceae	Lebetimonas	Lebetimonas sp. JS032	1709134	1913	
637000322	Bacteria	Finished	Thermus thermophilus HB27	Thermus thermophilus HB27	University of Gottingen	637000322	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Thermus	Thermus thermophilus	2127482	2273	
643348557	Bacteria	Finished	Halothermothrix orenii DSM 9562	Halothermothrix orenii H 168	DOE Joint Genome Institute (JGI)	643348557	Firmicutes	Clostridia	Halanaerobiales	Halanaerobiaceae	Halothermothrix	Halothermothrix orenii	2578146	2432	
2503242012	Bacteria	Finished	Bacillus coagulans CSP06-SP10	Bacillus coagulans 36D1, ATCC PTA-5827 (Bacillus coagulans 36D1 UF finished)	DOE Joint Genome Institute (JGI)	2503242012	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus coagulans	3552226	3449	
643692023	Bacteria	Finished	DOEM_782017	Exiguobacterium sp. AT1b	DOE Joint Genome Institute (JGI)	643692023	Firmicutes	Bacilli	Bacillales	unclassified	Exiguobacterium	Exiguobacterium sp. AT1b	2999895	3138	
2506485007	Bacteria	Finished	BESC Fast Track Microbial Sequencing	Caldicellulosiruptor lactoaceticus 6A, DSM 9545	DOE Joint Genome Institute (JGI)	2506485007	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Caldicellulosiruptor	Caldicellulosiruptor lactoaceticus	2674809	2549	
2513237119	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Thermocrispum municipale DSM 44069	DOE Joint Genome Institute (JGI)	2513237119	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Thermocrispum	Thermocrispum municipale	4526423	4256	
2516143125	Bacteria	Permanent Draft	Lebetimonas sequencing project - Marine Biological Laboratory, Woods Hole, MA	Lebetimonas sp. JS138	Marine Biological Laboratory	2516143125	Proteobacteria	Epsilonproteobacteria	Nautiliales	Nautiliaceae	Lebetimonas	Lebetimonas sp. JS138	1688674	1882	
646564546	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Meiothermus silvanus VI-R2, DSM 9946	DOE Joint Genome Institute (JGI)	646564546	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Meiothermus	Meiothermus silvanus	3721669	3720	
648028061	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Thermosediminibacter oceani JW/IW-1228P, DSM 16646	DOE Joint Genome Institute (JGI)	648028061	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Thermosediminibacter	Thermosediminibacter oceani	2280035	2348	
2524614808	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Aneurinibacillus terranovensis DSM 18919	DOE Joint Genome Institute (JGI)	2524614808	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Aneurinibacillus	Aneurinibacillus terranovensis	4249450	4358	
645058760	Bacteria	Permanent Draft	DOEM_782007	Thermoanaerobacter sp. X561	DOE Joint Genome Institute (JGI)	645058760	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter sp. X561	2380137	2481	
2505679078	Bacteria	Finished	Compost Feedstock-Adapted Isolates	Rhodothermus marinus SG0.5JP17-172	DOE Joint Genome Institute (JGI)	2505679078	Bacteroidetes	unclassified	Bacteroidetes Order II. Incertae sedis	Rhodothermaceae	Rhodothermus	Rhodothermus marinus	3334122	2968	
2140918011	Bacteria	Permanent Draft	Sequencing the genomes of two abundant thermophiles in Great Basin hot springs: Thermocrinis jamiesonii and novel Chloroflexi Thermoflexus hugenholtzii	Thermoflexus hugenholtzii JAD2 (Draft Genome)	DOE Joint Genome Institute (JGI)	2140918011	Chloroflexi	Thermoflexia	Thermoflexales	Thermoflexaceae	Thermoflexus	Thermoflexus hugenholtzii	3216964	2997	
643348543	Bacteria	Finished	Obsidian Hot Spring Microbial Community Genomics	Dictyoglomus turgidum DSM 6724	DOE Joint Genome Institute (JGI)	643348543	Dictyoglomi	Dictyoglomia	Dictyoglomales	Dictyoglomaceae	Dictyoglomus	Dictyoglomus turgidum	1855560	1865	
2571042920	Bacteria	Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Desulfomicrobium thermophilum DSM 16697	DOE Joint Genome Institute (JGI)	2571042920	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfomicrobiaceae	Desulfomicrobium	Desulfomicrobium thermophilum	2484496	2385	
2506210005	Bacteria	Draft	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Sulfobacillus thermosulfidooxidans AT-1, DSM 9293	DOE Joint Genome Institute (JGI)	2506210005	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XVII. Incertae Sedis	Sulfobacillus	Sulfobacillus thermosulfidooxidans	3861015	3875	
649633024	Bacteria	Finished	BESC Fast Track Microbial Sequencing	Caldicellulosiruptor kronotskyensis 2002	DOE Joint Genome Institute (JGI)	649633024	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Caldicellulosiruptor	Caldicellulosiruptor kronotskyensis	2843785	2642	
642555142	Bacteria	Finished	DD_777813	Natranaerobius thermophilus JW/NM-WN-LF	DOE Joint Genome Institute (JGI)	642555142	Firmicutes	Clostridia	Natranaerobiales	Natranaerobiaceae	Natranaerobius	Natranaerobius thermophilus	3191453	3018	
2506783043	Bacteria	Permanent Draft	Geobacillus debilis	Caldibacillus debilis GB1 (GenePRIMP)	University of Manitoba	2506783043	Firmicutes	Bacilli	Bacillales	Bacillaceae	Caldibacillus	Caldibacillus debilis	3321381	3295	
2617270840	Bacteria	Finished	Genome sequencing of Thermotogales isolates from hydrothermal vents	Thermosipho sp. 1063 (Thermosipho affectus strain 1063)	Norwegian Sequencing Centre (NSC)	2617270840	Thermotogae	Thermotogae	Thermotogales	Fervidobacteriaceae	Thermosipho	Thermosipho sp. 1063	1766633	1789	
650716003	Bacteria	Finished	Acidithiobacillus caldus SM-1	Acidithiobacillus caldus SM-1	Chinese National Human Genome Center at Shanghai	650716003	Proteobacteria	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Acidithiobacillus caldus	3237599	3239	
2519899659	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Bacillus acidiproducens DSM 23148	DOE Joint Genome Institute (JGI)	2519899659	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus acidiproducens	3320092	3425	
2545824503	Bacteria	Permanent Draft	Pyrinomonas methylaliphatogenes K22	Pyrinomonas methylaliphatogenes K22	University of Waikato, Harvard University	2545824503	Acidobacteria	Blastocatellia	unclassified	unclassified	Pyrinomonas	Pyrinomonas methylaliphatogenes	3795097	3246	
2522572167	Bacteria	Permanent Draft	Mycobacterium xenopi RIVM700367	Mycobacterium xenopi RIVM700367	King Abdullah University of Science and Technology	2522572167	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium xenopi	4434836	4332	
2574179701	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Pseudoxanthomonas taiwanensis DSM 22914	DOE Joint Genome Institute (JGI)	2574179701	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas	Pseudoxanthomonas taiwanensis	3038433	2897	
642791603	Bacteria	Permanent Draft	DOEM_782010	Geobacillus sp. G11MC16	DOE Joint Genome Institute (JGI)	642791603	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus sp. G11MC16	3545187	3701	
2651869945	Bacteria	Draft	Moorella mulderi DSM-14980	Moorella mulderi DSM 14980 (MOMU)	Goettingen Genomics Laboratory	2651869945	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Moorella	Moorella mulderi	2999839	3099	
2576861811	Bacteria	Permanent Draft	Thermoanaerobacter kivui genome	Thermoanaerobacter kivui DSM 2030 (T. kivui draft)	DNA Link Inc.	2576861811	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter kivui	2396363	2524	
2523231063	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Mesonia mobilis DSM 19841	DOE Joint Genome Institute (JGI)	2523231063	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Mesonia	Mesonia mobilis	3211040	3043	
643348508	Bacteria	Finished	Anoxybacillus flavithermus WK1, DSM 2641	Anoxybacillus flavithermus WK1, DSM 2641	University of Hawaii	643348508	Firmicutes	Bacilli	Bacillales	Bacillaceae	Anoxybacillus	Anoxybacillus flavithermus	2846746	2933	
2503508009	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Mahella australiensis 50-1 BON, DSM 15567	DOE Joint Genome Institute (JGI)	2503508009	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family IV. Incertae Sedis	Mahella	Mahella australiensis	3135972	3033	
2506210035	Bacteria	Finished	Hydrogenobaculum Population Genomics	Hydrogenobaculum sp. 3684 ((Finished QAed))	DOE Joint Genome Institute (JGI)	2506210035	Aquificae	Aquificae	Aquificales	Aquificaceae	Hydrogenobaculum	Hydrogenobaculum sp. 3684	1552775	1667	
2596583698	Bacteria	Permanent Draft	PacBio sequencing to determine microbial DNA methylation	Moorella thermoacetica ATCC 39073	DOE Joint Genome Institute (JGI)	2596583698	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Moorella	Moorella thermoacetica	2648369	2744	
638341106	Bacteria	Permanent Draft	Idiomarina baltica OS145	Idiomarina baltica OS145	J. Craig Venter Institute (JCVI)	638341106	Proteobacteria	Gammaproteobacteria	Alteromonadales	Idiomarinaceae	Idiomarina	Idiomarina baltica	2722127	2660	
649633104	Bacteria	Finished	CSP_787568, Autotrophic, Thermophilic bacterium	Thermovibrio ammonificans HB-1, DSM 15698	DOE Joint Genome Institute (JGI)	649633104	Aquificae	Aquificae	Desulfurobacteriales	Desulfurobacteriaceae	Thermovibrio	Thermovibrio ammonificans	1759526	1888	
2599185175	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Desulfotomaculum thermosapovorans DSM 6562	DOE Joint Genome Institute (JGI)	2599185175	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfotomaculum	Desulfotomaculum thermosapovorans	2962458	2964	
2585428175	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Tepidibacter formicigenes DSM 15518	DOE Joint Genome Institute (JGI)	2585428175	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Tepidibacter	Tepidibacter formicigenes	2639825	2758	
646311930	Bacteria	Finished	Obsidian Hot Spring Microbial Community Genomics	Geobacillus sp. Y412MC61	DOE Joint Genome Institute (JGI)	646311930	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus sp. Y412MC61	3667901	3718	
649633005	Bacteria	Finished	Anaerolinea thermophila UNI-1	Anaerolinea thermophila UNI-1	National Institute of Technology and Evaluation	649633005	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Anaerolinea	Anaerolinea thermophila	3532378	3224	
646311962	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Thermobaculum terrenum YNP1, ATCC BAA-798	DOE Joint Genome Institute (JGI)	646311962	Chloroflexi	Thermobacula	Thermobaculales	Thermobaculaceae	Thermobaculum	terrenum	3101581	2933	
2507262044	Bacteria	Finished	Hydrogenobaculum Population Genomics	Hydrogenobaculum sp. SN	DOE Joint Genome Institute (JGI)	2507262044	Aquificae	Aquificae	Aquificales	Aquificaceae	Hydrogenobaculum	Hydrogenobaculum sp. SN	1552931	1663	
2517093045	Eukaryota	Finished	Genome sequencing of thermophilic and alkalophilic fungi	Thermothelomyces thermophila ATCC 42464	DOE Joint Genome Institute (JGI)	2517093045	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Thermothelomyces	Thermothelomyces thermophila	38744216	9296	
